age,job,marital,education,default_col,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
50,admin.,married,high.school,no,no,no,telephone,jun,wed,276,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
55,retired,divorced,professional.course,no,no,no,telephone,jun,wed,182,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
50,self-employed,married,basic.9y,unknown,no,no,telephone,jun,wed,139,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
52,retired,married,basic.4y,no,no,yes,telephone,jun,wed,87,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
36,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,377,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
29,admin.,single,high.school,no,no,no,telephone,jun,wed,211,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
36,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,357,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
26,admin.,married,high.school,no,yes,yes,telephone,jun,wed,119,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
25,admin.,married,high.school,no,yes,no,telephone,jun,wed,264,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
45,self-employed,single,high.school,no,no,no,telephone,jun,wed,165,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
28,blue-collar,single,high.school,no,yes,yes,telephone,jun,wed,148,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
31,blue-collar,divorced,basic.9y,no,yes,yes,telephone,jun,wed,121,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
27,student,single,university.degree,unknown,yes,no,telephone,jun,wed,235,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
32,services,married,high.school,no,no,no,telephone,jun,wed,90,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
57,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,wed,367,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
27,blue-collar,single,basic.6y,no,yes,yes,telephone,jun,wed,444,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
39,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,wed,141,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
50,technician,married,professional.course,unknown,yes,yes,telephone,jun,wed,31,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
29,admin.,single,high.school,no,no,no,telephone,jun,wed,283,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
31,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,767,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,y
25,services,single,high.school,no,no,no,telephone,jun,wed,123,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
38,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,wed,236,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
38,blue-collar,single,high.school,unknown,yes,no,telephone,jun,wed,936,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,y
49,housemaid,divorced,basic.6y,no,yes,no,telephone,jun,wed,85,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
53,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,104,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
35,student,single,high.school,no,no,no,telephone,jun,wed,71,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
32,admin.,married,university.degree,no,no,no,telephone,jun,wed,525,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,y
30,services,single,high.school,unknown,no,no,telephone,jun,wed,324,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
28,blue-collar,single,basic.9y,no,yes,no,telephone,jun,wed,525,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
33,admin.,single,university.degree,no,yes,yes,telephone,jun,wed,238,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
33,unemployed,married,basic.9y,no,no,no,telephone,jun,wed,563,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,y
25,admin.,single,high.school,no,yes,yes,telephone,jun,wed,217,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
25,student,single,high.school,no,no,yes,telephone,jun,wed,433,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
32,housemaid,married,university.degree,no,yes,no,telephone,jun,wed,52,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
25,admin.,married,university.degree,no,yes,no,telephone,jun,wed,149,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
31,admin.,single,university.degree,no,yes,no,telephone,jun,wed,357,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
42,admin.,divorced,university.degree,no,no,no,telephone,jun,wed,140,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
45,management,married,unknown,unknown,yes,no,telephone,jun,wed,171,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
52,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,154,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
26,student,single,high.school,no,no,no,telephone,jun,wed,219,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
40,housemaid,divorced,high.school,no,no,no,telephone,jun,wed,1449,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,y
29,admin.,single,university.degree,no,no,yes,telephone,jun,wed,251,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
31,blue-collar,married,high.school,no,no,no,telephone,jun,wed,544,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
53,management,married,university.degree,no,unknown,unknown,telephone,jun,wed,232,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
36,blue-collar,married,basic.9y,no,no,yes,telephone,jun,wed,920,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,y
56,admin.,married,university.degree,no,no,no,telephone,jun,wed,79,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
48,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,103,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
32,services,married,high.school,unknown,yes,no,telephone,jun,wed,833,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
27,technician,single,university.degree,no,no,yes,telephone,jun,wed,97,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
26,admin.,single,high.school,no,no,no,telephone,jun,wed,205,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
31,admin.,married,high.school,no,unknown,unknown,telephone,jun,wed,360,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
35,blue-collar,married,high.school,no,no,no,telephone,jun,wed,344,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
56,housemaid,married,basic.4y,no,no,no,telephone,jun,wed,204,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
34,technician,divorced,basic.9y,no,no,no,telephone,jun,wed,156,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
39,admin.,single,high.school,no,no,no,telephone,jun,wed,213,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
31,admin.,married,university.degree,no,yes,no,telephone,jun,wed,153,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
49,admin.,married,university.degree,no,no,no,telephone,jun,wed,29,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
42,services,married,basic.9y,no,no,no,telephone,jun,wed,15,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
41,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
37,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,654,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
51,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,1254,10,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
39,admin.,single,high.school,no,no,no,telephone,jun,wed,139,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
41,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,81,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
53,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,597,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
32,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,228,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
50,housemaid,divorced,high.school,unknown,yes,no,telephone,jun,wed,763,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
25,unknown,single,university.degree,no,no,no,telephone,jun,wed,2203,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,y
45,management,married,unknown,unknown,yes,no,telephone,jun,wed,61,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
61,retired,married,high.school,no,unknown,unknown,telephone,jun,wed,99,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
51,unemployed,married,basic.4y,no,no,yes,telephone,jun,wed,85,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
33,admin.,single,high.school,no,no,no,telephone,jun,wed,187,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
25,admin.,single,university.degree,no,no,no,telephone,jun,wed,188,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
23,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,298,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
35,admin.,married,high.school,no,no,no,telephone,jun,wed,113,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
29,unemployed,single,university.degree,no,yes,no,telephone,jun,wed,201,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
42,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,264,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
32,admin.,single,high.school,no,yes,no,telephone,jun,wed,23,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
37,unemployed,married,professional.course,unknown,no,no,telephone,jun,wed,42,16,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
38,admin.,married,high.school,no,no,no,telephone,jun,wed,180,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
41,entrepreneur,married,basic.4y,no,yes,no,telephone,jun,wed,95,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
40,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,69,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
32,admin.,single,high.school,no,no,no,telephone,jun,wed,324,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
50,admin.,married,high.school,unknown,no,no,telephone,jun,wed,144,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
27,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,298,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
36,blue-collar,single,basic.9y,no,unknown,unknown,telephone,jun,wed,1224,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
45,services,married,basic.6y,no,unknown,unknown,telephone,jun,wed,173,10,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
35,technician,single,professional.course,no,yes,no,telephone,jun,wed,134,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
30,services,single,high.school,no,no,no,telephone,jun,wed,245,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
36,admin.,married,basic.9y,no,no,no,telephone,jun,wed,121,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
26,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,49,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
26,admin.,married,high.school,no,no,no,telephone,jun,wed,606,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
32,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,489,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
29,admin.,single,high.school,no,yes,no,telephone,jun,wed,184,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
26,self-employed,married,university.degree,no,yes,no,telephone,jun,wed,106,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
46,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,91,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
39,technician,married,professional.course,no,no,no,telephone,jun,wed,249,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
46,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,92,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
27,unemployed,single,university.degree,no,no,no,telephone,jun,wed,404,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
32,admin.,married,university.degree,no,no,no,telephone,jun,wed,135,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
48,admin.,divorced,professional.course,no,yes,no,telephone,jun,wed,37,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
42,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,141,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
32,technician,married,professional.course,no,no,no,telephone,jun,wed,117,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
23,services,single,high.school,no,no,no,telephone,jun,wed,174,9,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
35,unemployed,married,basic.9y,unknown,unknown,unknown,telephone,jun,wed,60,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
59,retired,married,basic.6y,unknown,no,no,telephone,jun,wed,235,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
27,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,wed,285,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
53,admin.,divorced,university.degree,no,yes,no,telephone,jun,wed,112,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
50,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,99,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
41,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,132,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
52,management,divorced,university.degree,no,no,no,telephone,jun,wed,208,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
36,entrepreneur,married,university.degree,no,yes,yes,telephone,jun,wed,135,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
27,services,single,high.school,no,yes,no,telephone,jun,wed,179,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
38,admin.,single,university.degree,no,yes,no,telephone,jun,wed,126,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
25,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,wed,329,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
29,blue-collar,single,university.degree,no,no,no,telephone,jun,wed,126,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
51,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,119,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
29,services,married,high.school,no,no,no,telephone,jun,wed,209,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
45,admin.,single,high.school,no,no,no,telephone,jun,wed,192,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
56,admin.,single,basic.9y,no,yes,no,telephone,jun,wed,341,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
47,blue-collar,married,unknown,unknown,no,yes,telephone,jun,wed,17,13,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
28,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,wed,167,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
39,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,52,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
53,management,married,basic.6y,unknown,yes,no,telephone,jun,wed,152,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
28,admin.,married,high.school,no,no,no,telephone,jun,wed,84,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
45,blue-collar,married,high.school,no,no,no,telephone,jun,wed,341,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
36,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,244,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
36,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,423,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
47,blue-collar,married,basic.9y,no,no,yes,telephone,jun,wed,65,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
40,admin.,divorced,basic.6y,unknown,no,yes,telephone,jun,wed,170,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
31,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,87,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
36,technician,single,basic.9y,unknown,yes,no,telephone,jun,wed,227,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
44,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,wed,34,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
24,technician,single,high.school,no,yes,no,telephone,jun,wed,169,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
45,entrepreneur,married,unknown,no,no,no,telephone,jun,wed,46,16,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
54,entrepreneur,married,university.degree,no,yes,no,telephone,jun,wed,39,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
35,blue-collar,single,basic.4y,unknown,yes,no,telephone,jun,wed,282,15,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
49,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,112,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
38,technician,married,university.degree,unknown,no,no,telephone,jun,wed,36,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
55,retired,divorced,professional.course,no,yes,no,telephone,jun,wed,69,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
27,technician,married,professional.course,no,yes,yes,telephone,jun,wed,299,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
54,technician,married,professional.course,no,yes,no,telephone,jun,wed,80,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
25,services,single,high.school,no,no,yes,telephone,jun,wed,729,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
40,technician,married,professional.course,no,no,no,telephone,jun,wed,389,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
40,management,married,basic.6y,unknown,yes,no,telephone,jun,wed,229,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
47,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,624,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
46,admin.,divorced,university.degree,no,yes,no,telephone,jun,wed,165,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
46,blue-collar,married,high.school,no,yes,no,telephone,jun,wed,216,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
52,technician,married,high.school,unknown,yes,no,telephone,jun,wed,122,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
30,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,201,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
39,admin.,single,high.school,no,no,no,telephone,jun,wed,172,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
54,admin.,married,university.degree,unknown,yes,no,telephone,jun,wed,79,10,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
36,technician,married,basic.9y,no,yes,yes,telephone,jun,wed,702,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
33,blue-collar,married,basic.4y,no,yes,yes,telephone,jun,wed,112,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
37,blue-collar,single,unknown,no,no,no,telephone,jun,wed,65,10,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
59,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,361,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
37,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,140,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
38,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,382,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
33,technician,divorced,professional.course,no,no,no,telephone,jun,wed,128,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
34,services,married,university.degree,no,no,no,telephone,jun,wed,175,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
38,technician,married,professional.course,no,no,no,telephone,jun,wed,147,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
42,blue-collar,married,basic.6y,no,no,yes,telephone,jun,wed,292,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
27,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,235,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
22,services,single,high.school,no,no,no,telephone,jun,wed,156,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
26,services,married,high.school,no,no,yes,telephone,jun,wed,570,11,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,n
51,technician,divorced,professional.course,no,no,no,telephone,jun,thu,399,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
51,admin.,married,high.school,no,no,yes,telephone,jun,thu,222,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
40,unemployed,divorced,high.school,no,no,yes,telephone,jun,thu,243,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
35,services,divorced,high.school,no,yes,no,telephone,jun,thu,74,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
54,admin.,married,high.school,no,yes,no,telephone,jun,thu,243,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
43,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,thu,88,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
36,technician,married,professional.course,no,no,no,telephone,jun,thu,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
45,services,married,high.school,unknown,no,no,telephone,jun,thu,379,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
32,self-employed,married,university.degree,no,no,no,telephone,jun,thu,178,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
39,blue-collar,married,professional.course,unknown,yes,no,telephone,jun,thu,27,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
36,admin.,divorced,high.school,no,no,no,telephone,jun,thu,80,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
44,entrepreneur,single,university.degree,no,no,no,telephone,jun,thu,75,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
37,blue-collar,married,professional.course,no,yes,no,telephone,jun,thu,65,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
37,blue-collar,married,professional.course,no,yes,no,telephone,jun,thu,168,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
36,blue-collar,married,unknown,no,no,no,telephone,jun,thu,179,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
46,self-employed,married,basic.9y,unknown,no,no,telephone,jun,thu,49,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
58,blue-collar,married,professional.course,unknown,no,yes,telephone,jun,thu,25,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
34,management,married,university.degree,no,no,no,telephone,jun,thu,221,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
45,unknown,married,unknown,no,no,no,telephone,jun,thu,484,8,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
43,technician,married,professional.course,no,no,no,telephone,jun,thu,119,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
34,management,married,university.degree,no,yes,no,telephone,jun,thu,773,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
45,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,thu,135,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
23,services,single,professional.course,unknown,no,no,telephone,jun,thu,169,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
33,admin.,single,professional.course,no,no,no,telephone,jun,thu,104,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
45,self-employed,married,university.degree,no,yes,no,telephone,jun,thu,870,11,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
26,self-employed,married,university.degree,no,yes,no,telephone,jun,thu,400,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
52,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,112,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
34,admin.,married,university.degree,no,no,no,telephone,jun,thu,283,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
31,services,single,professional.course,no,no,no,telephone,jun,thu,56,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
31,services,single,professional.course,no,no,no,telephone,jun,thu,224,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
54,admin.,divorced,university.degree,no,no,no,telephone,jun,thu,172,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
35,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,636,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
53,technician,married,unknown,no,no,no,telephone,jun,thu,40,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
37,admin.,married,university.degree,no,no,no,telephone,jun,thu,63,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
34,services,married,high.school,unknown,yes,no,telephone,jun,thu,396,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
49,admin.,divorced,university.degree,no,no,no,telephone,jun,thu,487,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
55,housemaid,divorced,university.degree,no,yes,no,telephone,jun,thu,221,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
30,blue-collar,single,unknown,no,no,no,telephone,jun,thu,116,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,n
